scan_id,exchange,timestamp,direction,order_type,side,pair,price,qty,max_trading_qty,valid,end_profit_percent
19,KUCOIN,23:19:16,reverse,sell,bid,MIR-KCS,0.7724,0.0859,0.08604146636895474,True,0.3984438377534927
19,KUCOIN,23:19:16,reverse,sell,bid,KCS-USDT,13.331,0.0661,0.06619467999999999,True,0.3984438377534927
21,KUCOIN,23:19:21,reverse,buy,ask,MIR-USDT,10.256,0.086,0.08604146636895474,False,0.3984438377534927
21,KUCOIN,23:19:21,reverse,sell,bid,MIR-KCS,0.7724,0.0859,0.08604146636895474,True,0.3984438377534927
21,KUCOIN,23:19:21,reverse,sell,bid,KCS-USDT,13.331,0.0661,0.06619467999999999,True,0.3984438377534927
22,KUCOIN,23:19:24,reverse,buy,ask,MIR-USDT,10.256,0.086,0.08604146636895474,False,0.3984438377534927
22,KUCOIN,23:19:24,reverse,sell,bid,MIR-KCS,0.7724,0.0859,0.08604146636895474,True,0.3984438377534927
22,KUCOIN,23:19:24,reverse,sell,bid,KCS-USDT,13.331,0.0661,0.06619467999999999,True,0.3984438377534927
23,KUCOIN,23:19:26,reverse,buy,ask,MIR-USDT,10.256,0.086,0.08604146636895474,False,0.3984438377534927
23,KUCOIN,23:19:26,reverse,sell,bid,MIR-KCS,0.7724,0.0859,0.08604146636895474,True,0.3984438377534927
23,KUCOIN,23:19:26,reverse,sell,bid,KCS-USDT,13.331,0.0661,0.06619467999999999,True,0.3984438377534927
24,KUCOIN,23:19:28,reverse,buy,ask,MIR-USDT,10.256,0.086,0.08604146636895474,False,0.3984438377534927
24,KUCOIN,23:19:28,reverse,sell,bid,MIR-KCS,0.7724,0.0859,0.08604146636895474,True,0.3984438377534927
24,KUCOIN,23:19:28,reverse,sell,bid,KCS-USDT,13.331,0.0661,0.06619467999999999,True,0.3984438377534927
25,KUCOIN,23:19:31,reverse,buy,ask,MIR-USDT,10.256,0.086,0.08604146636895474,False,0.3984438377534927
25,KUCOIN,23:19:31,reverse,sell,bid,MIR-KCS,0.7724,0.0859,0.08604146636895474,True,0.3984438377534927
25,KUCOIN,23:19:31,reverse,sell,bid,KCS-USDT,13.331,0.0661,0.06619467999999999,True,0.3984438377534927
