scan_id,exchange,timestamp,direction,order_type,side,pair,price,qty,max_trading_qty,valid,end_profit_percent
89,KUCOIN,14:33:58,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4128020587271797
89,KUCOIN,14:33:58,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4128020587271797
90,KUCOIN,14:34:00,forward,buy,ask,ETH-USDT,3357.63,0.0,3.4964999999999996e-08,False,0.42356816718496226
90,KUCOIN,14:34:00,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.42356816718496226
90,KUCOIN,14:34:00,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.42356816718496226
91,KUCOIN,14:34:03,forward,buy,ask,ETH-USDT,3355.84,0.0,3.4964999999999996e-08,False,0.4771339471444369
91,KUCOIN,14:34:03,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4771339471444369
91,KUCOIN,14:34:03,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4771339471444369
92,KUCOIN,14:34:05,forward,buy,ask,ETH-USDT,3355.24,0.0,3.4964999999999996e-08,False,0.4951017468751262
92,KUCOIN,14:34:05,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4951017468751262
92,KUCOIN,14:34:05,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4951017468751262
93,KUCOIN,14:34:07,forward,buy,ask,BTC-USDT,54501.3,4.352e-05,4.3521354e-05,True,-0.3713286333073995
93,KUCOIN,14:34:07,forward,buy,ask,NWC-BTC,0.00003492,1.2357,1.2357,True,-0.3713286333073995
93,KUCOIN,14:34:07,forward,sell,bid,NWC-USDT,1.912408,1.2357,1.2357,True,-0.3713286333073995
94,KUCOIN,14:34:15,forward,buy,ask,ETH-USDT,3354.84,0.0,3.4964999999999996e-08,False,0.5070838505518038
94,KUCOIN,14:34:15,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.5070838505518038
94,KUCOIN,14:34:15,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.5070838505518038
95,KUCOIN,14:34:18,forward,buy,ask,ETH-USDT,3355.21,0.0,3.4964999999999996e-08,False,0.4960003055502593
95,KUCOIN,14:34:18,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4960003055502593
95,KUCOIN,14:34:18,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4960003055502593
96,KUCOIN,14:34:20,forward,buy,ask,ETH-USDT,3355.21,0.0,3.4964999999999996e-08,False,0.4960003055502593
96,KUCOIN,14:34:20,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4960003055502593
96,KUCOIN,14:34:20,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4960003055502593
97,KUCOIN,14:34:23,forward,buy,ask,ETH-USDT,3354.92,0.0,3.4964999999999996e-08,False,0.5046872012403281
97,KUCOIN,14:34:23,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.5046872012403281
97,KUCOIN,14:34:23,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.5046872012403281
98,KUCOIN,14:34:26,forward,buy,ask,ETH-USDT,3355.00,0.0,3.4964999999999996e-08,False,0.5022906662251136
98,KUCOIN,14:34:26,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.5022906662251136
98,KUCOIN,14:34:26,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.5022906662251136
99,KUCOIN,14:34:28,forward,buy,ask,ETH-USDT,3355.00,0.0,3.4964999999999996e-08,False,0.5022906662251136
99,KUCOIN,14:34:28,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.5022906662251136
99,KUCOIN,14:34:28,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.5022906662251136
100,KUCOIN,14:34:30,forward,buy,ask,ETH-USDT,3354.24,0.0,3.4964999999999996e-08,False,0.5250623644060148
100,KUCOIN,14:34:30,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.5250623644060148
100,KUCOIN,14:34:30,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.5250623644060148
